chr22:24590217-24591717,1500,[815],[594],[4.65128]
chr17:47417108-47418608,1500,[],[],[]
chr17:67206781-67208281,1500,[],[],[]
chr17:47416200-47417700,1500,[],[],[]
chr17:59451810-59453310,1500,[],[],[]
chr17:15429464-15430964,1500,[],[],[]
chr17:26473329-26474829,1500,[],[],[]
chr17:8858966-8860466,1500,[-1027],[1660],[4.891]
chr17:67064690-67066190,1500,[],[],[]
chr17:1351343-1352843,1500,[-1168, 651],[1867, 1611],[7.28027, 5.0457]
chr17:28584690-28586190,1500,[],[],[]
chr17:4423644-4425144,1500,[-4753],[14949],[19.00959]
chr17:76684111-76685611,1500,[],[],[]
chr17:41400400-41401900,1500,[],[],[]
chr17:8866066-8867566,1500,[],[],[]
chr17:46645347-46646847,1500,[57, 7977],[585, 14637],[3.66124, 10.78735]
chr17:48727443-48728943,1500,[],[],[]
chr17:44644615-44646115,1500,[],[],[]
chr17:17492106-17493606,1500,[-986, 2071],[776, 3910],[3.17669, 19.18777]
chr17:245949-247449,1500,[],[],[]
chr14:35866012-35867512,1500,[4329],[10266],[35.99688]
chr14:61584063-61585563,1500,[],[],[]
chr14:71384469-71385969,1500,[],[],[]
chr14:61588767-61590267,1500,[],[],[]
chr14:93161264-93162764,1500,[],[],[]
chr14:52771014-52772514,1500,[],[],[]
chr14:76565455-76566955,1500,[],[],[]
chr14:71537768-71539268,1500,[],[],[]
chr14:23436128-23437628,1500,[],[],[]
chr14:69715666-69717166,1500,[],[],[]
chr14:60570058-60571558,1500,[],[],[]
chr14:36975746-36977246,1500,[-2575, 23],[4236, 780],[7.07804, 3.47979]
chr14:62173367-62174867,1500,[],[],[]
chr14:69914461-69915961,1500,[],[],[]
chr14:96824486-96825986,1500,[],[],[]
chr14:36978331-36979831,1500,[569],[2288],[4.04459]
chr14:30055171-30056671,1500,[159],[3251],[7.25919]
chr14:59918369-59919869,1500,[],[],[]
chr14:105539727-105541227,1500,[],[],[]
chr14:92447493-92448993,1500,[],[],[]
chr14:31160889-31162389,1500,[],[],[]
chr14:65525411-65526911,1500,[],[],[]
chr14:31160524-31162024,1500,[],[],[]
chr14:74927297-74928797,1500,[],[],[]
chr14:60563267-60564767,1500,[],[],[]
chr14:21662336-21663836,1500,[],[],[]
chr14:93132794-93134294,1500,[],[],[]
chr14:93137394-93138894,1500,[-1228],[1793],[3.82777]
chr14:55074125-55075625,1500,[],[],[]
chr14:93791395-93792895,1500,[],[],[]
chr14:55061367-55062867,1500,[],[],[]
chr14:96006186-96007686,1500,[],[],[]
chr14:21726608-21728108,1500,[],[],[]
chr14:21687202-21688702,1500,[],[],[]
chr14:69512666-69514166,1500,[-1793, 963],[4779, 507],[11.62819, 4.87171]
chr14:93148283-93149783,1500,[],[],[]
chr14:89736793-89738293,1500,[],[],[]
chr14:55097267-55098767,1500,[],[],[]
chr14:52788541-52790041,1500,[],[],[]
chr14:36974937-36976437,1500,[-1766, 832],[4236, 780],[7.07804, 3.47979]
chr14:55030124-55031624,1500,[2371],[4208],[17.22055]
chr14:55067868-55069368,1500,[],[],[]
chr14:63741954-63743454,1500,[],[],[]
chr14:93790095-93791595,1500,[],[],[]
chr14:60569454-60570954,1500,[],[],[]
chr14:55841933-55843433,1500,[],[],[]
chr14:55078867-55080367,1500,[],[],[]
chr14:63744467-63745967,1500,[],[],[]
chr14:70910666-70912166,1500,[],[],[]
chr14:100096186-100097686,1500,[],[],[]
chr14:62171567-62173067,1500,[],[],[]
chr14:69075266-69076766,1500,[-1412],[1830],[11.93155]
chr14:93148394-93149894,1500,[],[],[]
chr14:88928493-88929993,1500,[],[],[]
chr14:69292566-69294066,1500,[],[],[]
chr14:104014086-104015586,1500,[2739],[4711],[12.74047]
chr14:55045630-55047130,1500,[],[],[]
chr14:31905472-31906972,1500,[],[],[]
chr14:36976954-36978454,1500,[230],[607],[4.44905]
chr14:91013293-91014793,1500,[],[],[]
chr14:95615386-95616886,1500,[],[],[]
chr14:64705918-64707418,1500,[],[],[]
chr14:55078163-55079663,1500,[],[],[]
chr14:24943455-24944955,1500,[],[],[]
chr14:68134866-68136366,1500,[],[],[]
chr14:55177077-55178577,1500,[1467],[1994],[7.30756]
chr14:36978654-36980154,1500,[246],[2288],[4.04459]
chr14:93163625-93165125,1500,[],[],[]
chr14:98416064-98417564,1500,[],[],[]
chr14:68984729-68986229,1500,[3262],[6848],[7.48155]
chr14:31906197-31907697,1500,[],[],[]
chr14:93787295-93788795,1500,[],[],[]
chr14:103950876-103952376,1500,[],[],[]
chr14:69291475-69292975,1500,[],[],[]
chr14:53484199-53485699,1500,[],[],[]
chr14:76556893-76558393,1500,[],[],[]
chr14:105340049-105341549,1500,[],[],[]
chr14:55148267-55149767,1500,[],[],[]
chr14:70163766-70165266,1500,[-2932, 737],[5390, 1580],[11.72932, 4.00176]
chr14:25413217-25414717,1500,[],[],[]
chr14:63708972-63710472,1500,[],[],[]
chr14:50818567-50820067,1500,[],[],[]
chr14:20749408-20750908,1500,[],[],[]
chr14:55077205-55078705,1500,[],[],[]
chr14:74919444-74920944,1500,[],[],[]
chr14:70133266-70134766,1500,[-3929],[11312],[7.86609]
chr14:74927152-74928652,1500,[],[],[]
chr14:104010033-104011533,1500,[-3470],[5594],[12.74047]
chr14:61432577-61434077,1500,[],[],[]
chr14:35770555-35772055,1500,[],[],[]
chr14:52767267-52768767,1500,[],[],[]
chr14:51122047-51123547,1500,[],[],[]
chr14:55061767-55063267,1500,[],[],[]
chr14:55062211-55063711,1500,[],[],[]
chr14:55094567-55096067,1500,[-712],[2950],[9.55325]
chr14:52430367-52431867,1500,[],[],[]
chr14:52789967-52791467,1500,[782],[955],[5.31035]
chr14:69288565-69290065,1500,[],[],[]
chr14:63711381-63712881,1500,[],[],[]
chr14:102340986-102342486,1500,[774],[813],[5.40284]
chr14:90506932-90508432,1500,[],[],[]
chr14:55056749-55058249,1500,[],[],[]
chr14:51124446-51125946,1500,[-290],[1827],[5.45288]
chr14:93161730-93163230,1500,[],[],[]
chr14:75609652-75611152,1500,[-892, 358],[1722, 370],[4.51477, 2.57161]
chr14:75947644-75949144,1500,[],[],[]
chr14:106214686-106216186,1500,[],[],[]
chr14:52767343-52768843,1500,[],[],[]
chr14:68134467-68135967,1500,[],[],[]
chr14:69292405-69293905,1500,[],[],[]
chr14:75920615-75922115,1500,[-1131, 1244],[2543, 1185],[8.11159, 3.66953]
chr14:39876693-39878193,1500,[],[],[]
chr14:51395068-51396568,1500,[-968],[510],[3.93305]
chr14:71387518-71389018,1500,[],[],[]
chr14:55040467-55041967,1500,[],[],[]
chr14:89735793-89737293,1500,[],[],[]
chr14:92273993-92275493,1500,[],[],[]
chr14:55047284-55048784,1500,[],[],[]
chr14:93130358-93131858,1500,[],[],[]
chr14:100096106-100097606,1500,[],[],[]
chr14:73779238-73780738,1500,[-1346],[2075],[6.08963]
chr14:105550516-105552016,1500,[],[],[]
chr14:53352911-53354411,1500,[],[],[]
chr14:75609952-75611452,1500,[-1192, 58],[1722, 370],[4.51477, 2.57161]
chr14:63716369-63717869,1500,[],[],[]
chr14:32325400-32326900,1500,[],[],[]
chr14:75922653-75924153,1500,[-794, 639],[1185, 1299],[3.66953, 3.84236]
chr14:63744418-63745918,1500,[],[],[]
chr14:34920730-34922230,1500,[],[],[]
chr14:105512028-105513528,1500,[],[],[]
chr14:50499268-50500768,1500,[],[],[]
chr14:55042184-55043684,1500,[],[],[]
chr14:69289879-69291379,1500,[],[],[]
chr14:57111567-57113067,1500,[],[],[]
chr14:55071023-55072523,1500,[],[],[]
chr14:76558192-76559692,1500,[],[],[]
chr14:55065467-55066967,1500,[],[],[]
chr14:62170667-62172167,1500,[],[],[]
chr14:93749247-93750747,1500,[],[],[]
chr14:95618786-95620286,1500,[],[],[]
chr14:71449566-71451066,1500,[],[],[]
chr14:61588667-61590167,1500,[],[],[]
chr14:55841468-55842968,1500,[],[],[]
chr14:65431267-65432767,1500,[],[],[]
chr14:95640986-95642486,1500,[],[],[]
chr14:55175648-55177148,1500,[195],[435],[3.3058]
chr14:51125767-51127267,1500,[-1611],[1827],[5.45288]
chr14:76558292-76559792,1500,[],[],[]
chr14:55068367-55069867,1500,[],[],[]
chr14:93194652-93196152,1500,[],[],[]
chr14:71035566-71037066,1500,[],[],[]
chr14:93135721-93137221,1500,[445],[1793],[3.82777]
chr14:105528751-105530251,1500,[-2674, 1831],[3932, 3200],[11.52709, 11.32486]
chr12:93785425-93786925,1500,[],[],[]
chr12:114250254-114251754,1500,[],[],[]
chr12:60120434-60121934,1500,[],[],[]
chr12:92501736-92503236,1500,[],[],[]
chr12:13054383-13055883,1500,[-921, -190, 328],[795, 420, 414],[2.98201, 6.26912, 3.64013]
chr12:11984683-11986183,1500,[-93],[561],[2.75123]
chr12:106473227-106474727,1500,[-466, 959],[1246, 1069],[3.76231, 4.69327]
chr12:94684725-94686225,1500,[-1456],[1724],[5.98713]
chr12:10307149-10308649,1500,[],[],[]
chr12:6188648-6190148,1500,[],[],[]
chr12:16709457-16710957,1500,[],[],[]
chr12:6526859-6528359,1500,[],[],[]
chr12:32749163-32750663,1500,[],[],[]
chr12:123912555-123914055,1500,[],[],[]
chr12:112522956-112524456,1500,[],[],[]
chr12:55351064-55352564,1500,[],[],[]
chr12:92485774-92487274,1500,[],[],[]
chr12:6192758-6194258,1500,[],[],[]
chr12:22806938-22808438,1500,[],[],[]
chr12:22460190-22461690,1500,[],[],[]
chr12:19726683-19728183,1500,[-297, 1043],[856, 1339],[3.38608, 5.39367]
chr12:5664857-5666357,1500,[],[],[]
chr12:93814152-93815652,1500,[],[],[]
chr12:131600456-131601956,1500,[-64, 1106],[931, 916],[4.44905, 3.66953]
chr12:76474698-76476198,1500,[],[],[]
chr12:1664592-1666092,1500,[],[],[]
chr12:66454392-66455892,1500,[],[],[]
chr12:32741484-32742984,1500,[-214],[2126],[5.56766]
chr12:113670354-113671854,1500,[-532],[1675],[3.57419]
chr12:120446032-120447532,1500,[],[],[]
chr12:6150115-6151615,1500,[],[],[]
chr12:64496067-64497567,1500,[],[],[]
chr12:69012129-69013629,1500,[],[],[]
chr12:52250647-52252147,1500,[],[],[]
chr12:131599790-131601290,1500,[602],[931],[4.44905]
chr12:72158419-72159919,1500,[],[],[]
chr12:47624251-47625751,1500,[],[],[]
chr12:79906829-79908329,1500,[],[],[]
chr12:109012225-109013725,1500,[],[],[]
chr12:13084799-13086299,1500,[],[],[]
chr12:50097409-50098909,1500,[-1516],[1711],[4.85351]
chr12:49679215-49680715,1500,[],[],[]
chr12:64499111-64500611,1500,[],[],[]
chr12:47483019-47484519,1500,[],[],[]
chr12:77265776-77267276,1500,[],[],[]
chr12:29321351-29322851,1500,[1207],[1638],[4.13854]
chr12:40219568-40221068,1500,[],[],[]
chr12:69314357-69315857,1500,[],[],[]
chr12:46091432-46092932,1500,[],[],[]
chr12:81640223-81641723,1500,[],[],[]
chr12:5666215-5667715,1500,[],[],[]
chr12:112937218-112938718,1500,[],[],[]
chr12:66398187-66399687,1500,[],[],[]
chr12:48202808-48204308,1500,[3419],[27989],[17.83587]
chr12:46096132-46097632,1500,[],[],[]
chr12:42612765-42614265,1500,[],[],[]
chr12:69660979-69662479,1500,[],[],[]
chr12:113671795-113673295,1500,[],[],[]
chr12:22831683-22833183,1500,[],[],[]
chr12:51608884-51610384,1500,[2222],[3407],[30.53668]
chr12:96636127-96637627,1500,[-1736],[4259],[7.76817]
chr12:3269015-3270515,1500,[],[],[]
chr12:123977996-123979496,1500,[],[],[]
chr12:29555939-29557439,1500,[],[],[]
chr12:92519318-92520818,1500,[],[],[]
chr12:6845915-6847415,1500,[],[],[]
chr12:12989183-12990683,1500,[-294],[2230],[5.98796]
chr12:114817017-114818517,1500,[],[],[]
chr12:125392195-125393695,1500,[1198],[964],[5.01215]
chr12:88770169-88771669,1500,[],[],[]
chr12:868615-870115,1500,[],[],[]
chr12:19728884-19730384,1500,[-1158, 66],[1339, 807],[5.39367, 3.26601]
chr12:16180836-16182336,1500,[],[],[]
chr12:121214952-121216452,1500,[],[],[]
chr12:8438545-8440045,1500,[],[],[]
chr12:13050183-13051683,1500,[],[],[]
chr12:80323129-80324629,1500,[],[],[]
chr12:11807221-11808721,1500,[],[],[]
chr12:70944059-70945559,1500,[-1440],[2336],[5.05574]
chr12:123627096-123628596,1500,[-1512],[4797],[12.97996]
chr12:10128448-10129948,1500,[],[],[]
chr12:69322229-69323729,1500,[],[],[]
chr12:77266461-77267961,1500,[],[],[]
chr12:47480121-47481621,1500,[],[],[]
chr12:94682446-94683946,1500,[-512, 823],[552, 1724],[4.52373, 5.98713]
chr12:48245384-48246884,1500,[],[],[]
chr12:10521348-10522848,1500,[-764],[683],[4.44905]
chr12:8121645-8123145,1500,[986],[2581],[19.47735]
chr12:10734248-10735748,1500,[],[],[]
chr12:19726983-19728483,1500,[-597, 743],[856, 1339],[3.38608, 5.39367]
chr12:6199116-6200616,1500,[],[],[]
chr12:13359583-13361083,1500,[-1224, 498],[1518, 853],[5.61361, 3.60875]
chr12:69010429-69011929,1500,[],[],[]
chr12:108692626-108694126,1500,[-1005, 1157],[776, 1418],[3.97942, 3.23567]
chr12:45721271-45722771,1500,[],[],[]
chr12:110447254-110448754,1500,[],[],[]
chr12:108693226-108694726,1500,[557],[1418],[3.23567]
chr12:6226715-6228215,1500,[2769],[8213],[9.50479]
chr12:8120106-8121606,1500,[],[],[]
chr12:122430955-122432455,1500,[],[],[]
chr12:40566221-40567721,1500,[],[],[]
chr12:66633929-66635429,1500,[-8],[1749],[4.14781]
chr12:22483503-22485003,1500,[],[],[]
chr12:66452109-66453609,1500,[],[],[]
chr12:70651474-70652974,1500,[],[],[]
chr12:129326394-129327894,1500,[],[],[]
chr12:8116565-8118065,1500,[],[],[]
chr12:96232814-96234314,1500,[],[],[]
chr12:3271515-3273015,1500,[],[],[]
chr12:13057808-13059308,1500,[],[],[]
chr12:7101172-7102672,1500,[],[],[]
chr12:10397448-10398948,1500,[],[],[]
chr12:57048633-57050133,1500,[],[],[]
chr12:99048621-99050121,1500,[],[],[]
chr12:871344-872844,1500,[],[],[]
chr12:49901860-49903360,1500,[],[],[]
chr12:96658254-96659754,1500,[],[],[]
chr12:11099148-11100648,1500,[],[],[]
chr12:93810725-93812225,1500,[],[],[]
chr12:95041085-95042585,1500,[],[],[]
chr12:104884925-104886425,1500,[],[],[]
chr12:106472606-106474106,1500,[-1129, 155],[964, 1246],[4.09861, 3.76231]
chr12:6194615-6196115,1500,[],[],[]
chr12:69637729-69639229,1500,[],[],[]
chr12:1030868-1032368,1500,[],[],[]
chr12:12033198-12034698,1500,[],[],[]
chr12:3288974-3290474,1500,[],[],[]
chr12:12034263-12035763,1500,[],[],[]
chr12:5161915-5163415,1500,[],[],[]
chr12:66450693-66452193,1500,[],[],[]
chr12:41758251-41759751,1500,[],[],[]
chr12:120451050-120452550,1500,[],[],[]
chr12:2050101-2051601,1500,[],[],[]
chr12:64389389-64390889,1500,[],[],[]
chr12:77264038-77265538,1500,[],[],[]
chr12:104690696-104692196,1500,[],[],[]
chr12:117172347-117173847,1500,[1705],[1999],[7.82953]
chr12:122205371-122206871,1500,[],[],[]
chr12:48203686-48205186,1500,[2541],[27989],[17.83587]
chr12:16040408-16041908,1500,[],[],[]
chr12:120919815-120921315,1500,[],[],[]
chr12:111864553-111866053,1500,[-663, 2260],[487, 4660],[3.64013, 9.10034]
chr12:123980323-123981823,1500,[],[],[]
chr12:5999015-6000515,1500,[],[],[]
chr12:114816039-114817539,1500,[],[],[]
chr12:123966244-123967744,1500,[],[],[]
chr12:129331794-129333294,1500,[],[],[]
chr12:40531852-40533352,1500,[],[],[]
chr12:95038825-95040325,1500,[-1324],[1423],[9.39461]
chr12:31425783-31427283,1500,[],[],[]
chr12:64497060-64498560,1500,[],[],[]
chr12:12700259-12701759,1500,[],[],[]
chr12:6098615-6100115,1500,[],[],[]
chr12:79903329-79904829,1500,[],[],[]
chr12:40611551-40613051,1500,[-182],[282],[3.77863]
chr12:4404177-4405677,1500,[],[],[]
chr12:64498552-64500052,1500,[],[],[]
chr12:121234752-121236252,1500,[],[],[]
chr12:66635729-66637229,1500,[-215],[973],[5.45777]
chr12:12351783-12353283,1500,[],[],[]
chr12:39084468-39085968,1500,[],[],[]
chr12:7004097-7005597,1500,[],[],[]
chr12:12353657-12355157,1500,[],[],[]
chr12:104892693-104894193,1500,[],[],[]
chr12:106475128-106476628,1500,[-942, 454],[1069, 1068],[4.69327, 4.51477]
chr12:111103854-111105354,1500,[],[],[]
chr12:92502525-92504025,1500,[],[],[]
chr12:70997789-70999289,1500,[],[],[]
chr12:13051304-13052804,1500,[],[],[]
chr12:129330594-129332094,1500,[],[],[]
chr12:8124545-8126045,1500,[-1914, 14],[2581, 382],[19.47735, 6.01969]
chr12:49898416-49899916,1500,[],[],[]
chr12:4403623-4405123,1500,[],[],[]
chr12:25394983-25396483,1500,[],[],[]
chr12:69317080-69318580,1500,[],[],[]
chr12:129461494-129462994,1500,[],[],[]
chr12:122206441-122207941,1500,[],[],[]
chr12:29481382-29482882,1500,[],[],[]
chr12:96236527-96238027,1500,[-639],[553],[4.85351]
chr12:1925894-1927394,1500,[],[],[]
chr12:12649408-12650908,1500,[],[],[]
chr12:6150067-6151567,1500,[],[],[]
chr12:129329433-129330933,1500,[],[],[]
chr12:57161276-57162776,1500,[944],[893],[4.24682]
chr12:68075929-68077429,1500,[],[],[]
chr12:47481833-47483333,1500,[94],[418],[3.27237]
chr12:104889128-104890628,1500,[-1454],[1984],[3.6305]
chr12:104688891-104690391,1500,[],[],[]
chr12:22785683-22787183,1500,[],[],[]
chr12:96634502-96636002,1500,[-111],[4259],[7.76817]
chr12:19737483-19738983,1500,[],[],[]
chr12:34187884-34189384,1500,[],[],[]
chr12:6004415-6005915,1500,[],[],[]
chr12:92489325-92490825,1500,[],[],[]
chr12:50093532-50095032,1500,[-1313],[1420],[6.5501]
chr12:92525725-92527225,1500,[682],[4695],[3.97601]
chr12:69312931-69314431,1500,[-575],[770],[3.29512]
chr12:58095342-58096842,1500,[],[],[]
chr12:3887415-3888915,1500,[],[],[]
chr12:96634227-96635727,1500,[164],[4259],[7.76817]
chr12:88954490-88955990,1500,[-92],[656],[2.75123]
chr12:16737970-16739470,1500,[-874],[1022],[3.47979]
chr12:69312660-69314160,1500,[-304],[770],[3.29512]
chr12:82923-84423,1500,[],[],[]
chr12:122204383-122205883,1500,[],[],[]
chr12:12033832-12035332,1500,[],[],[]
chr12:6201031-6202531,1500,[1193],[1674],[3.95042]
chr12:57074371-57075871,1500,[-976],[1465],[4.24682]
chr12:11009548-11011048,1500,[],[],[]
chr12:129450394-129451894,1500,[],[],[]
chr12:69025940-69027440,1500,[],[],[]
chr12:96231467-96232967,1500,[],[],[]
chr12:110216313-110217813,1500,[],[],[]
chr12:69030945-69032445,1500,[],[],[]
chr12:13076083-13077583,1500,[],[],[]
chr12:131599182-131600682,1500,[1210],[931],[4.44905]
chr12:56166500-56168000,1500,[],[],[]
chr12:123629559-123631059,1500,[],[],[]
chrX:30732218-30733718,1500,[],[],[]
chrX:106899080-106900580,1500,[],[],[]
chrX:64921711-64923211,1500,[3005],[5614],[8.90103]
chrX:149652219-149653719,1500,[],[],[]
chrX:12946368-12947868,1500,[],[],[]
chrX:2664539-2666039,1500,[],[],[]
chrX:73473084-73474584,1500,[],[],[]
chrX:47764348-47765848,1500,[],[],[]
chrX:111010877-111012377,1500,[],[],[]
chrX:101953371-101954871,1500,[],[],[]
chrX:2513435-2514935,1500,[],[],[]
chrX:135283609-135285109,1500,[-1111, 374],[1768, 811],[4.03438, 4.04592]
chrX:133647559-133649059,1500,[],[],[]
chrX:2582335-2583835,1500,[],[],[]
chrX:67239391-67240891,1500,[],[],[]
chrX:43578873-43580373,1500,[],[],[]
chrX:75416286-75417786,1500,[],[],[]
chrX:73792305-73793805,1500,[],[],[]
chrX:64966791-64968291,1500,[],[],[]
chrX:102821688-102823188,1500,[],[],[]
chrX:73480649-73482149,1500,[],[],[]
chrX:30732066-30733566,1500,[],[],[]
chrX:45616556-45618056,1500,[-681, 784],[991, 1548],[2.78383, 6.6116]
chrX:64918011-64919511,1500,[-823],[5780],[10.9204]
chrX:149647822-149649322,1500,[],[],[]
chrX:54600282-54601782,1500,[],[],[]
chrX:93832348-93833848,1500,[],[],[]
chrX:64892708-64894208,1500,[103],[5459],[5.74165]
chrX:74267499-74268999,1500,[],[],[]
chrX:11254069-11255569,1500,[],[],[]
chrX:106299740-106301240,1500,[],[],[]
chrX:149652833-149654333,1500,[],[],[]
chrX:2512290-2513790,1500,[],[],[]
chrX:16770442-16771942,1500,[],[],[]
chrX:128918374-128919874,1500,[],[],[]
chrX:37648802-37650302,1500,[],[],[]
chrX:43577593-43579093,1500,[],[],[]
chrX:16623473-16624973,1500,[],[],[]
chrX:50081048-50082548,1500,[],[],[]
chrX:22008407-22009907,1500,[],[],[]
chrX:93695148-93696648,1500,[],[],[]
chrX:133996758-133998258,1500,[],[],[]
chrX:100902736-100904236,1500,[],[],[]
chrX:155166813-155168313,1500,[],[],[]
chrX:43562723-43564223,1500,[-1243],[3155],[5.3614]
chrX:75404402-75405902,1500,[],[],[]
chrX:134458547-134460047,1500,[],[],[]
chrX:45039694-45041194,1500,[],[],[]
chrX:117942161-117943661,1500,[],[],[]
chrX:2585472-2586972,1500,[],[],[]
chrX:106324379-106325879,1500,[],[],[]
chrX:46995989-46997489,1500,[],[],[]
chrX:45614153-45615653,1500,[],[],[]
chrX:64944511-64946011,1500,[],[],[]
chrX:73457099-73458599,1500,[],[],[]
chrX:135283508-135285008,1500,[-1010, 475],[1768, 811],[4.03438, 4.04592]
chrX:73260184-73261684,1500,[],[],[]
chrX:53216494-53217994,1500,[],[],[]
chrX:93697748-93699248,1500,[],[],[]
chrX:118953517-118955017,1500,[],[],[]
chrX:108897478-108898978,1500,[],[],[]
chrX:128919368-128920868,1500,[],[],[]
chrX:80940748-80942248,1500,[],[],[]
chrX:135808536-135810036,1500,[],[],[]
chrX:16615972-16617472,1500,[],[],[]
chrX:149873122-149874622,1500,[],[],[]
chrX:50323949-50325449,1500,[],[],[]
chrX:16769210-16770710,1500,[],[],[]
chrX:9646090-9647590,1500,[],[],[]
chrX:68054092-68055592,1500,[],[],[]
chrX:114838761-114840261,1500,[],[],[]
chrX:100718737-100720237,1500,[],[],[]
chrX:100898083-100899583,1500,[],[],[]
chrX:149194380-149195880,1500,[],[],[]
chrX:47504748-47506248,1500,[-478],[511],[3.0749]
chrX:73298884-73300384,1500,[],[],[]
chrX:134456675-134458175,1500,[],[],[]
chrX:102744177-102745677,1500,[],[],[]
chrX:37646802-37648302,1500,[],[],[]
chrX:134162479-134163979,1500,[],[],[]
chrX:153572008-153573508,1500,[],[],[]
chrX:53958128-53959628,1500,[],[],[]
chrX:40579449-40580949,1500,[],[],[]
chrX:73455584-73457084,1500,[],[],[]
chrX:9643539-9645039,1500,[],[],[]
chrX:1481588-1483088,1500,[],[],[]
chrX:54206082-54207582,1500,[],[],[]
chrX:45619453-45620953,1500,[-342],[900],[3.0749]
chrX:101947177-101948677,1500,[],[],[]
chrX:43580036-43581536,1500,[],[],[]
chrX:100250739-100252239,1500,[],[],[]
chrX:149668449-149669949,1500,[],[],[]
chrX:117922112-117923612,1500,[],[],[]
chrX:100728037-100729537,1500,[],[],[]
chrX:64941411-64942911,1500,[-320, 860],[683, 1115],[2.63362, 3.41379]
chrX:11258299-11259799,1500,[],[],[]
chrX:2514214-2515714,1500,[],[],[]
chrX:37342221-37343721,1500,[],[],[]
chrX:18905677-18907177,1500,[-1525],[2971],[8.08896]
chrX:149776515-149778015,1500,[],[],[]
chrX:102745777-102747277,1500,[],[],[]
chrX:53214941-53216441,1500,[],[],[]
chrX:2583550-2585050,1500,[],[],[]
chrX:117942312-117943812,1500,[],[],[]
chrX:117939065-117940565,1500,[],[],[]
chrX:152975004-152976504,1500,[],[],[]
chrX:93656602-93658102,1500,[],[],[]
chrX:117933912-117935412,1500,[],[],[]
chrX:78456738-78458238,1500,[],[],[]
chrX:73789984-73791484,1500,[],[],[]
chrX:135809908-135811408,1500,[],[],[]
chrX:17824269-17825769,1500,[],[],[]
chrX:57928340-57929840,1500,[],[],[]
chrX:70253099-70254599,1500,[],[],[]
chrX:53084345-53085845,1500,[],[],[]
chrX:57106182-57107682,1500,[],[],[]
chrX:20278867-20280367,1500,[],[],[]
chrX:108972178-108973678,1500,[],[],[]
chrX:75411386-75412886,1500,[],[],[]
chrX:118961612-118963112,1500,[],[],[]
chrX:149202080-149203580,1500,[],[],[]
chrX:153331100-153332600,1500,[],[],[]
chrX:134452175-134453675,1500,[],[],[]
chrX:47367362-47368862,1500,[],[],[]
chrX:117939912-117941412,1500,[],[],[]
chrX:134144679-134146179,1500,[],[],[]
chrX:77078446-77079946,1500,[],[],[]
chrX:26224066-26225566,1500,[],[],[]
chr15:74715590-74717090,1500,[],[],[]
chr15:77412191-77413691,1500,[],[],[]
chr15:34426061-34427561,1500,[],[],[]
chr15:84598063-84599563,1500,[299],[795],[3.64013]
chr15:45761489-45762989,1500,[],[],[]
chr15:67220834-67222334,1500,[-905],[888],[5.05574]
chr15:73873993-73875493,1500,[],[],[]
chr15:40388961-40390461,1500,[1197],[2128],[10.71817]
chr15:100599354-100600854,1500,[],[],[]
chr15:38325423-38326923,1500,[],[],[]
chr15:22883817-22885317,1500,[],[],[]
chr15:63784448-63785948,1500,[-1751],[2655],[8.69588]
chr15:66968661-66970161,1500,[],[],[]
chr15:74876955-74878455,1500,[],[],[]
chr15:77709151-77710651,1500,[1347],[2648],[18.47302]
chr15:75885283-75886783,1500,[],[],[]
chr15:49759246-49760746,1500,[-1009],[2279],[6.31164]
chr15:90557681-90559181,1500,[],[],[]
chr15:49766276-49767776,1500,[],[],[]
chr15:99915675-99917175,1500,[],[],[]
chr15:32762150-32763650,1500,[],[],[]
chr15:66972183-66973683,1500,[],[],[]
chr15:65198848-65200348,1500,[],[],[]
chr15:99197630-99199130,1500,[],[],[]
chr15:28969695-28971195,1500,[],[],[]
chr15:65231330-65232830,1500,[],[],[]
chr15:45931700-45933200,1500,[-1358],[9239],[28.91884]
chr15:63871989-63873489,1500,[],[],[]
chr15:63813648-63815148,1500,[],[],[]
chr15:30040953-30042453,1500,[],[],[]
chr15:68578187-68579687,1500,[],[],[]
chr15:81098291-81099791,1500,[],[],[]
chr15:49759846-49761346,1500,[-1609],[2279],[6.31164]
chr15:22881880-22883380,1500,[],[],[]
chr15:81156877-81158377,1500,[],[],[]
chr15:64256048-64257548,1500,[],[],[]
chr15:40389450-40390950,1500,[708],[2128],[10.71817]
chr15:81095585-81097085,1500,[],[],[]
chr15:40838548-40840048,1500,[],[],[]
chr15:25916496-25917996,1500,[],[],[]
chr15:63816450-63817950,1500,[],[],[]
chr15:70329854-70331354,1500,[],[],[]
chr15:67218168-67219668,1500,[894],[450],[4.21021]
chr15:65302287-65303787,1500,[],[],[]
chr15:101723654-101725154,1500,[33],[2649],[3.88021]
chr15:76489897-76491397,1500,[],[],[]
chr15:73035998-73037498,1500,[],[],[]
chr15:42197658-42199158,1500,[],[],[]
chr15:40691451-40692951,1500,[],[],[]
chr15:94920178-94921678,1500,[],[],[]
chr15:32759950-32761450,1500,[],[],[]
chr15:49761701-49763201,1500,[],[],[]
chr15:100374154-100375654,1500,[],[],[]
chr15:79210092-79211592,1500,[],[],[]
chr15:64257948-64259448,1500,[],[],[]
chr15:49760945-49762445,1500,[],[],[]
chr15:95791417-95792917,1500,[],[],[]
chr15:67146687-67148187,1500,[],[],[]
chr15:68034666-68036166,1500,[],[],[]
chr15:63814949-63816449,1500,[],[],[]
